"plantID","variety","stage","doy","m","intercept","n"
"12.1","Aligote","budburst",65.9086757990868,1.92328767123288,58.2155251141553,6
"12.2","Aligote","budburst",64.410281662399,2.20937561552098,55.5727792003151,8
"12.3","Auxerrois","budburst",67.0432852386237,2.12097669256382,58.5593784683685,8
"12.4","Auxerrois","budburst",65.4361461364371,1.81474296799224,58.1771742644681,7
"12.5","Chardonnay","budburst",64.3066751632946,2.51011629759439,54.266209972917,9
"12.6","Chardonnay","budburst",61.9168460710441,2.31620021528525,52.6520452099031,7
"12.7","Gamay Noir","budburst",68.1892409304106,1.97827127404997,60.2761558342108,8
"12.8","Gamay Noir","budburst",75.3171657528469,1.01602699283003,71.2530577815268,8
"12.9","Melon","budburst",67.85458455378,1.73786659745653,60.9031181639539,7
"12.10","Melon","budburst",65.2780893042575,2.05264797507788,57.067497403946,7
"13.1","Pinot blanc","budburst",65.5311135371179,2.29912663755459,56.3346069868995,8
"13.2","Pinot blanc","budburst",NA,NA,NA,NA
"13.3","Pinot gris","budburst",64.8496921405288,1.92104310032597,57.1655197392249,7
"13.4","Pinot gris","budburst",59.7556832375718,2.21983512365726,50.8763427429428,7
"13.5","Pinot Meunier","budburst",78.3736330498177,0.246051032806806,77.3894289185905,7
"13.6","Pinot Meunier","budburst",63.9054159513033,2.07398158264398,55.6094896207274,7
"13.7","Pinot noir","budburst",NA,NA,NA,NA
"13.8","Pinot noir","budburst",64.3260010843467,2.4279296723724,54.6142823948571,8
"13.9","Cabernet franc","budburst",66.7270352633871,1.63125816282107,60.2020026121028,6
"13.10","Cabernet franc","budburst",68.2044577263106,1.85282032125514,60.79317644129,7
"14.1","Cabernet Sauvignon","budburst",70.7871287128713,1.8789689313759,63.2712529873677,7
"14.2","Cabernet Sauvignon","budburst",NA,NA,NA,NA
"14.3","Carmenere","budburst",68.5540609137056,1.60583756345178,62.1307106598985,7
"14.4","Carmenere","budburst",69.1773627075351,1.80986590038314,61.9378991060026,7
"14.5","Chenin blanc","budburst",61.044352844188,1.84699093157461,53.6563891178895,6
"14.6","Chenin blanc","budburst",61.5912791943433,2.06117420184273,53.3465823869724,7
"14.7","Durif","budburst",NA,NA,NA,NA
"14.8","Durif","budburst",NA,NA,NA,NA
"14.9","Cot","budburst",65.6593424479167,1.81982421875,58.3800455729167,7
"14.10","Cot","budburst",67.5035868005739,1.72166427546628,60.6169296987088,7
"15.1","Folle blance","budburst",78.1596560539159,0.27399488728794,77.0636765047641,7
"15.2","Folle blance","budburst",63.5316770186336,1.9527950310559,55.72049689441,6
"15.3","Merlot","budburst",68.6660386245879,1.79321714554875,61.4931700423928,7
"15.4","Merlot","budburst",68.4828193832599,1.73656387665198,61.536563876652,7
"15.5","Muscadelle du Bordelais","budburst",68.4113014901928,1.90467726267491,60.7925924394932,8
"15.6","Muscadelle du Bordelais","budburst",57.8706066536204,2.53479452054795,47.7314285714286,7
"15.7","Petit Manseng","budburst",66.1614780563639,1.79112687846295,58.9969705425121,7
"15.8","Petit Manseng","budburst",63.3884892086331,2.01798561151079,55.3165467625899,7
"15.9","Petit Verdot","budburst",68.9000445566612,1.7508540026734,61.8966285459676,7
"15.10","Petit Verdot","budburst",68.9389130434783,1.72891304347826,62.0232608695652,7
"16.1","Sauvignon blanc","budburst",76.5085131566967,2.61267413275061,66.0578166256943,8
"16.2","Sauvignon blanc","budburst",70.7585450682749,2.3601350077955,61.3180050370929,8
"16.3","Sauvignon gris","budburst",69.343998015873,1.84548611111111,61.9620535714286,7
"16.4","Sauvignon gris","budburst",67.4664796219728,1.74032782043709,60.5051683402245,7
"16.5","Sauvignon vert","budburst",68.2373198847262,1.70878962536023,61.4021613832853,7
"16.6","Sauvignon vert","budburst",66.1399971399971,1.6951951951952,59.3592163592164,7
"16.7","Tannat","budburst",65.6471107969606,1.92489839194204,57.9475172291924,7
"16.8","Tannat","budburst",68.727216531261,1.89659131049099,61.1408512892971,7
"16.9","Trousseau gris","budburst",67.8955427946404,1.64848236259229,61.3016133442713,7
"16.10","Trousseau gris","budburst",60.3478188754354,1.98440869132526,52.4101841101344,6
"17.1","Durif","budburst",NA,NA,NA,NA
"17.2","Ungni blanc/Trebbiano","budburst",71.5299367299367,2.35224775224775,62.1209457209457,8
"17.3","Alicante Bouschet","budburst",69.32716385411,1.65922700054437,62.6902558519325,7
"17.4","Alicante Bouschet","budburst",57.552380952381,2.20952380952381,48.7142857142857,6
"17.5","Durif","budburst",NA,NA,NA,NA
"17.6","Durif","budburst",NA,NA,NA,NA
"17.7","Burger","budburst",68.2932198415028,1.72673906662753,61.3862635749927,7
"17.8","Burger","budburst",67.4621921359643,1.71539680253493,60.6006049258246,7
"17.9","Carignane","budburst",67.7761283550757,1.73054430949168,60.853951117109,7
"17.10","Carignane","budburst",63.4359625146427,1.99902381882077,55.4398672393596,7
"18.1","Cinsault","budburst",70.9995471014493,2.14877717391304,62.4044384057971,7
"18.2","Cinsault","budburst",69.9569279854148,2.1214676390155,61.4710574293528,8
"18.3","Counoise","budburst",71.3886816358133,2.43239248257901,61.6591117054973,8
"18.4","Counoise","budburst",70.3575129533679,2.37210253613308,60.8691028088355,8
"18.5","Durif","budburst",68.9103271470769,2.10449757565624,60.4923368444519,8
"18.6","Durif","budburst",69.6621413144091,1.78185745140389,62.5347115087936,7
"18.7","Marsanne","budburst",67.6853876429062,2.18660585993628,58.9389642031611,8
"18.8","Marsanne","budburst",69.0146241591109,1.73011114360924,62.0941795846739,7
"18.9","Durif","budburst",NA,NA,NA,NA
"18.10","Durif","budburst",NA,NA,NA,NA
"19.1","Mourvedre","budburst",72.2139897635876,2.21435534974409,63.3565683646112,8
"19.2","Mourvedre","budburst",78.0828120029689,2.74233909447566,67.1134556250663,8
"19.3","Negrette","budburst",70.0902527075812,1.93592057761733,62.3465703971119,7
"19.4","Negrette","budburst",69.1759364358683,1.70090805902384,62.372304199773,7
"19.5","Durif","budburst",NA,NA,NA,NA
"19.6","Durif","budburst",NA,NA,NA,NA
"19.7","Roussanne","budburst",71.4242990654206,2.47289719626168,61.5327102803738,8
"19.8","Roussanne","budburst",73.0604026845637,2.47651006711409,63.1543624161074,8
"19.9","Syrah","budburst",69.8632717776534,1.94543928371573,62.0815146427905,7
"19.10","Syrah","budburst",69.7391786903441,2.14480986038904,61.1599392487879,8
"20.1","Valdepenas","budburst",NA,NA,NA,NA
"20.2","Valdepenas","budburst",72.7033918925495,2.29003844469317,63.5432381137768,8
"20.3","Viognier","budburst",68.3989861167118,2.13036465234173,59.8775275073449,8
"20.4","Viognier","budburst",68.5093038710749,1.8374314670211,61.1595780029905,7
"20.5","Gewurztraminer","budburst",66.9179503300849,1.79943414020748,59.720213769255,7
"20.6","Gewurztraminer","budburst",68.6446613088404,2.1337543053961,60.109644087256,8
"20.7","Muscat Ottonel","budburst",69.3537840845854,1.68322203672788,62.6208959376739,7
"20.8","Muscat Ottonel","budburst",68.8803751143641,1.76967063129003,61.801692589204,7
"20.9","Reisling","budburst",70.255079642033,2.14864636685991,61.6604941745933,8
"20.10","Reisling","budburst",NA,NA,NA,NA
"21.1","Siegerrebe","budburst",68.2691377921032,1.80290088638195,61.0575342465754,7
"21.2","Siegerrebe","budburst",65.3156728816688,1.94664943695773,57.5290751338379,7
"21.3","Sylvaner","budburst",NA,NA,NA,NA
"21.4","Sylvaner","budburst",71.5986542647932,2.33623589946567,62.2537106669305,8
"21.5","Durif","budburst",NA,NA,NA,NA
"21.6","Durif","budburst",NA,NA,NA,NA
"21.7","Chasselas doree","budburst",67.4546634225466,1.82384428223844,60.1592862935929,7
"21.8","Chasselas doree","budburst",65.6268089725036,1.91434515195369,57.9694283646889,7
"21.9","Gruner Veltiner","budburst",69.8399750933998,1.78019925280199,62.7191780821918,7
"21.10","Gruner Veltiner","budburst",70.4050399987525,2.27239696227798,61.3154521496405,8
"22.1","Rotgipfler","budburst",72.4797252010724,2.61293565683646,62.0279825737265,8
"22.2","Rotgipfler","budburst",71.8340203685742,2.25945683802134,62.7961930164888,8
"22.3","Durif","budburst",NA,NA,NA,NA
"22.4","Durif","budburst",NA,NA,NA,NA
"22.5","Durif","budburst",NA,NA,NA,NA
"22.6","Durif","budburst",NA,NA,NA,NA
"22.7","Furmint","budburst",68.9517489456711,2.20404366162243,60.1355742991813,8
"22.8","Furmint","budburst",70.8982456140351,1.81052631578947,63.6561403508772,7
"22.9","Durif","budburst",NA,NA,NA,NA
"22.10","Durif","budburst",NA,NA,NA,NA
"23.1","Durif","budburst",NA,NA,NA,NA
"23.2","Durif","budburst",NA,NA,NA,NA
"23.3","Durif","budburst",NA,NA,NA,NA
"23.4","Durif","budburst",NA,NA,NA,NA
"23.5","Reisling Italico","budburst",68.6432481751825,1.7668795620438,61.5757299270073,7
"23.6","Reisling Italico","budburst",NA,NA,NA,NA
"23.7","Szagos feher","budburst",68.8642776066159,1.82009080590238,61.5839143830063,7
"23.8","Szagos feher","budburst",69.3474602679963,1.79354939233406,62.17326269866,7
"23.9","Arneis","budburst",69.212778782399,1.75474683544304,62.1937914406269,7
"23.10","Arneis","budburst",68.7425925925926,1.94722222222222,60.9537037037037,7
"24.1","Barbera","budburst",68.446511627907,1.77186046511628,61.3590697674419,7
"24.2","Barbera","budburst",70.3016622922135,1.88766404199475,62.7510061242345,7
"24.3","Biancetta trevigniana","budburst",68.6989042005645,1.83471691847916,61.3600365266479,7
"24.4","Biancetta trevigniana","budburst",68.8907083015994,1.76778370144707,61.8195734958111,7
"24.5","Biancello","budburst",67.8979591836735,1.88355342136855,60.3637454981993,7
"24.6","Biancello","budburst",68.4622074636306,1.79909867172676,61.2658127767236,7
"24.7","Durif","budburst",NA,NA,NA,NA
"24.8","Durif","budburst",NA,NA,NA,NA
"24.9","Dolcetto","budburst",70.4096994535519,2.40327868852459,60.7965846994535,8
"24.10","Dolcetto","budburst",73.4537236013338,2.42111893293813,63.7692478695813,8
"25.1","Grignolino","budburst",68.6548748250661,1.77989426216763,61.5352977763956,7
"25.2","Grignolino","budburst",68.4301480484522,2.36325706594886,58.9771197846568,8
"25.3","Durif","budburst",NA,NA,NA,NA
"25.4","Durif","budburst",NA,NA,NA,NA
"25.5","Malvasia bianca","budburst",NA,NA,NA,NA
"25.6","Malvasia bianca","budburst",70.1231150983012,1.97127314372972,62.2380225233823,7
"25.7","Muscato bianco","budburst",65.3613368283093,2.33119266055046,56.0365661861075,7
"25.8","Muscato bianco","budburst",69.1050545094153,1.84068384539148,61.7423191278494,7
"25.9","Nebbiolo","budburst",68.9912544802868,1.70494623655914,62.1714695340502,7
"25.10","Nebbiolo","budburst",69.0747592111298,1.76486775722367,62.0152881822351,7
"26.1","Picolit","budburst",69.4897174385554,1.83380705567631,62.1544892158502,7
"26.2","Picolit","budburst",68.5023993601706,2.2821914156225,59.3736336976806,8
"26.3","Durif","budburst",NA,NA,NA,NA
"26.4","Rondinella","budburst",NA,NA,NA,NA
"26.5","Sangiovese","budburst",68.1033027965284,2.13500482160077,59.5632835101253,8
"26.6","Sangiovese","budburst",68.077846307718,1.85180863477246,60.6706117686281,7
"26.7","Bonarda","budburst",NA,NA,NA,NA
"26.8","Bonarda","budburst",NA,NA,NA,NA
"26.9","Ciliegiolo","budburst",74.127095908786,2.90241448692153,62.5174379610999,8
"26.10","Ciliegiolo","budburst",70.8207837111026,1.98492124471763,62.8810987322321,7
"27.1","Coda di Volpe","budburst",71.1550249465431,1.89932287954384,63.5577334283678,7
"27.2","Coda di Volpe","budburst",69.985291447249,1.93880515707282,62.2300708189577,7
"27.3","Cortese","budburst",NA,NA,NA,NA
"27.4","Cortese","budburst",NA,NA,NA,NA
"27.5","Erbaluce","budburst",70.1053268765133,1.95371577574967,62.2904637735146,7
"27.6","Erbaluce","budburst",70.3456425406204,1.94091580502216,62.5819793205318,7
"27.7","Durif","budburst",NA,NA,NA,NA
"27.8","Durif","budburst",NA,NA,NA,NA
"27.9","Fiano","budburst",69.9792988019732,1.89931289640592,62.3820472163495,7
"27.10","Fiano","budburst",68.7443455245428,2.14677574590953,60.1572425409047,8
"28.1","Forastera","budburst",74.4816433566433,2.38111888111888,64.9571678321678,8
"28.2","Forastera","budburst",NA,NA,NA,NA
"28.3","Greco di tufo","budburst",69.3398867044319,1.82889036987671,62.024325224925,7
"28.4","Greco di tufo","budburst",NA,NA,NA,NA
"28.5","Mammolo","budburst",67.2779369627507,1.91260744985673,59.6275071633238,7
"28.6","Mammolo","budburst",68.8293297746145,1.73376334519573,61.8942763938316,7
"28.7","Refosco","budburst",68.8967592592593,1.78217592592593,61.7680555555556,7
"28.8","Refosco","budburst",69.0975372650681,1.80865197666883,61.8629293583928,7
"28.9","Sagrantino","budburst",74.6918162458168,2.37709157286279,65.1834499543657,8
"28.10","Sagrantino","budburst",76.0874203821656,2.37324840764331,66.5944267515924,8
"29.1","Sangiovese","budburst",68.5448513354611,1.86334621199395,61.0914664874853,7
"29.2","Sangiovese","budburst",NA,NA,NA,NA
"29.3","Schiopettino","budburst",69.9167112061286,1.91314804917157,62.2641190094424,7
"29.4","Schiopettino","budburst",69.2265763111373,1.72142015321155,62.3408956982911,7
"29.5","Suavis","budburst",68.1011127237542,1.78761490082245,60.9506531204644,7
"29.6","Suavis","budburst",67.4420266320234,1.82591750568366,60.1383566092887,7
"29.7","Tocai Friulano","budburst",70.4059811552642,2.06595657517411,62.1421548545678,7
"29.8","Tocai Friulano","budburst",71.9664690247393,2.03976691883051,63.8074013494173,7
"29.9","Trebbiano toscano","budburst",78.6439576913467,2.30790372282835,69.4123428000333,8
"29.10","Trebbiano toscano","budburst",79.183438056832,2.34389946544125,69.807840195067,8
"30.1","Verdello","budburst",69.4695055936485,1.91140382533381,61.8238902923133,7
"30.2","Verdello","budburst",69.7585722879487,2.01163023862041,61.712051333467,7
"30.3","Durif","budburst",NA,NA,NA,NA
"30.4","Durif","budburst",NA,NA,NA,NA
"30.5","Vespolina","budburst",67.4625453398518,1.79451190663933,60.2844977132944,7
"30.6","Vespolina","budburst",67.4525594004146,1.79612501993303,60.2680593206825,7
"30.7","Aglicanico","budburst",73.2351894494453,1.96598283441491,65.3712581117857,7
"30.8","Aglicanico","budburst",73.3411421911422,2.07237762237762,65.0516317016317,7
"30.9","Aleatico","budburst",69.6668161434978,1.92780269058296,61.9556053811659,7
"30.10","Aleatico","budburst",68.58539839878,1.97836446816622,60.6719405261151,7
"31.1","Durif","budburst",NA,NA,NA,NA
"31.2","Durif","budburst",NA,NA,NA,NA
"31.3","Montepulciano","budburst",NA,NA,NA,NA
"31.4","Montepulciano","budburst",76.5493565662217,2.38853808648389,66.9952042202861,8
"31.5","Durif","budburst",NA,NA,NA,NA
"31.6","Durif","budburst",NA,NA,NA,NA
"31.7","Negramaro","budburst",71.9825708061002,1.89542483660131,64.400871459695,7
"31.8","Durif","budburst",NA,NA,NA,NA
"31.9","Negro Amaro","budburst",71.7825112107623,2.31587971511475,62.5189923503033,8
"31.10","Negro Amaro","budburst",76.1957417582418,2.1717032967033,67.5089285714286,8
"32.1","Ribolla gialla","budburst",69.7325491708446,1.97464327034323,61.8339760894717,7
"32.2","Ribolla gialla","budburst",69.9647352832284,1.94344687152906,62.1909477971122,7
"32.3","Zinfandel/Primitivo","budburst",70.3313642443157,2.13631297369594,61.7861123495319,7
"32.4","Zinfandel/Primitivo","budburst",69.1265884652981,1.81964809384164,61.8479960899316,7
"32.5","Rkatsiteli","budburst",68.9691793538804,1.93891570738953,61.2135165243223,7
"32.6","Rkatsiteli","budburst",68.9796983758701,1.97476798143852,61.080626450116,7
"32.7","Pinotage","budburst",65.6992665036675,1.70904645476773,58.8630806845966,6
"32.8","Pinotage","budburst",67.5061165249845,2.07474600870827,59.2071324901514,7
"32.9","Durif","budburst",NA,NA,NA,NA
"32.10","Durif","budburst",NA,NA,NA,NA
"33.1","Durif","budburst",NA,NA,NA,NA
"33.2","Durif","budburst",NA,NA,NA,NA
"33.3","Albillo Real","budburst",68.5815576323988,1.72261682242991,61.6910903426791,6
"33.4","Albillo Real","budburst",67.8909168686725,1.83088549836019,60.5673748752317,6
"33.5","Graciano","budburst",74.6644724923003,2.16951506733498,65.9864122229603,8
"33.6","Graciano","budburst",73.4504911069817,2.28125829572604,64.3254579240775,8
"33.7","Grenache Noir","budburst",NA,NA,NA,NA
"33.8","Grenache Noir","budburst",NA,NA,NA,NA
"33.9","Juan Garcia","budburst",71.7740463588246,1.90326701952911,64.1609782807082,7
"33.10","Juan Garcia","budburst",75.7395209580838,2.35419161676647,66.3227544910179,8
"34.1","Macabeo","budburst",71.7263329706202,2.37568008705114,62.2236126224157,8
"34.2","Macabeo","budburst",70.6188989784336,2.44580022701476,60.8356980703746,8
"34.3","Mourvedre","budburst",69.7524347826087,1.87069565217391,62.2696521739131,7
"34.4","Mourvedre","budburst",NA,NA,NA,NA
"34.5","Morrastel","budburst",72.8907891522111,2.20913755191791,64.0542389445395,7
"34.6","Morrastel","budburst",74.914883744909,2.31716244780121,65.6462339537042,8
"34.7","Palomino","budburst",69.6163384390956,1.93873085339169,61.8614150255288,7
"34.8","Palomino","budburst",71.7637655417407,2.25399644760213,62.7477797513321,8
"34.9","Parellada","budburst",70.1939791211459,2.24872541879097,61.199077445982,8
"34.10","Parellada","budburst",68.6950646193447,2.43387018929982,58.9595838621454,8
"35.1","Pedro Ximenez","budburst",69.1332872928177,1.86982044198895,61.6540055248619,7
"35.2","Pedro Ximenez","budburst",68.4863690832834,1.75029958058718,61.4851707609347,7
"35.3","Tempranillo","budburst",69.3418206024297,1.82850723914129,62.0277916458645,7
"35.4","Tempranillo","budburst",70.7852800294768,1.92363669859985,63.0907332350774,7
"35.5","Verdejo","budburst",69.0067686874632,1.7315332548558,62.08063566804,7
"35.6","Verdejo","budburst",67.6527249683143,1.79134980988593,60.4873257287706,7
"35.7","Castelao","budburst",68.0462040535898,1.82669185846788,60.7394366197183,7
"35.8","Castelao","budburst",68.3692359474924,2.35658027600135,58.942914843487,8
"35.9","Cornifesto","budburst",73.0915761667156,2.38142060463751,63.5658937481655,8
"35.10","Cornifesto","budburst",NA,NA,NA,NA
"36.1","Gouveio","budburst",69.2015341701534,1.89199790794979,61.6335425383543,7
"36.2","Gouveio","budburst",69.0574835652041,1.76807827549304,61.9851704632319,7
"36.3","Durif","budburst",NA,NA,NA,NA
"36.4","Durif","budburst",NA,NA,NA,NA
"36.5","Durif","budburst",NA,NA,NA,NA
"36.6","Durif","budburst",NA,NA,NA,NA
"36.7","Periquita","budburst",68.6042735042735,1.7017094017094,61.7974358974359,7
"36.8","Periquita","budburst",68.5836869889246,1.67125556360625,61.8986647344995,7
"36.9","Souzao","budburst",75.7376340767034,2.39486071456131,66.1581912184582,8
"36.10","Souzao","budburst",80.3010109794543,2.44428742254593,70.5238612892706,8
"37.1","Durif","budburst",NA,NA,NA,NA
"37.2","Teroldego","budburst",68.8090677657898,1.7143896229846,61.9515092738514,6
"37.3","Tinta Amarella","budburst",69.6844574780059,1.68563049853372,62.941935483871,6
"37.4","Tinta Amarella","budburst",69.5595290013083,1.72045355429568,62.6777147841256,7
"37.5","Durif","budburst",NA,NA,NA,NA
"37.6","Tinta Barroca","budburst",68.9772697062342,1.62481722717001,62.4780007975542,7
"37.7","Tinta Cao","budburst",67.677923806355,1.84486774247214,60.2984528364665,7
"37.8","Tinta Cao","budburst",66.7819063004847,1.91922455573506,59.1050080775444,7
"37.9","Tinta Carvalha","budburst",69.6393619314508,2.10756628583747,61.2090967881009,7
"37.10","Tinta Carvalha","budburst",75.3520534574668,2.31616487724304,66.0873939484946,8
"38.1","Tinta Francisca","budburst",74.4811387900356,2.22665803946943,65.5745066321579,8
"38.2","Tinta Francisca","budburst",71.8734915115566,1.9810799754551,63.9491716097361,7
"38.3","Tinta Madeira","budburst",68.0926669641529,1.73270861222669,61.1618325152462,7
"38.4","Tinta Madeira","budburst",67.2823182100684,1.76918893722809,60.205562461156,7
"38.5","Touriga Nacional","budburst",69.9733658861392,1.74453445788481,62.9952280545999,7
"38.6","Touriga Nacional","budburst",68.5385995677175,1.82415072794747,61.2419966559276,7
"38.7","Verdelho","budburst",68.6891828793774,1.78902723735409,61.5330739299611,7
"38.8","Verdelho","budburst",69.3615095016135,1.91493366798136,61.7017748296881,7
"38.9","Durif","budburst",NA,NA,NA,NA
"38.10","Durif","budburst",NA,NA,NA,NA
"39.1","Thompson Seedless","budburst",69.7409053497942,1.83604938271605,62.3967078189301,7
"39.2","Thompson Seedless","budburst",68.8837492391966,1.753804017042,61.8685331710286,7
"39.3","Calzin","budburst",75.308728990783,2.48509023313454,65.3683680582449,8
"39.4","Calzin","budburst",74.6238884268441,2.24035570340989,65.6624656132045,8
"39.5","Carmine","budburst",70.8500194401244,2.0018468118196,62.8426321928461,7
"39.6","Carmine","budburst",69.4038682497128,1.96447721179625,61.5459594025278,7
"39.7","Carnelian","budburst",72.4068397134715,2.54294076869753,62.2350766386813,8
"39.8","Carnelian","budburst",69.2227374719521,1.75287958115183,62.2112191473448,7
"39.9","Centurion","budburst",69.0746132848044,1.89936305732484,61.477161055505,7
"39.10","Centurion","budburst",69.6238247145736,1.86039288112827,62.1822531900605,7
"40.1","Emerald Reisling","budburst",69.6530297532656,1.93078737300435,61.9298802612482,7
"40.2","Emerald Reisling","budburst",69.6878425998434,2.00597102584182,61.6639584964761,7
"40.3","Flora","budburst",68.7917854597292,1.91936920883821,61.1143086243763,7
"40.4","Flora","budburst",69.7056701030928,1.75438144329897,62.6881443298969,6
"40.5","Glennel","budburst",70.2327456864216,1.96755438859715,62.362528132033,7
"40.6","Durif","budburst",NA,NA,NA,NA
"40.7","Helena","budburst",70.0092472720548,1.95441094877011,62.1916034769743,7
"40.8","Helena","budburst",71.3469352014011,1.85017513134851,63.946234676007,7
"40.9","Ruby Cabernet","budburst",NA,NA,NA,NA
"40.10","Ruby Cabernet","budburst",71.8151481888035,2.08649835345774,63.4691547749726,7
"41.1","Symphony","budburst",70.1009186016841,2.26703240622608,61.0327889767798,8
"41.2","Symphony","budburst",68.8209469153515,1.6512912482066,62.2157819225251,7
"41.3","Beauty Seedless","budburst",61.365022172949,2.2304600886918,52.4431818181818,7
"41.4","Beauty Seedless","budburst",67.3384150726305,1.7043003020279,60.5212138645189,6
"41.5","Blush Seedless","budburst",72.59130859375,2.5810546875,62.26708984375,8
"41.6","Blush Seedless","budburst",71.4877326565144,2.09517766497462,63.1070219966159,7
"41.7","Canner","budburst",69.912673177379,2.16227572109925,61.2635702929821,8
"41.8","Canner","budburst",70.8955734062554,1.83173816441634,63.56862074859,7
"41.9","Centennial Seedless","budburst",67.5994505494506,1.82802197802198,60.2873626373627,6
"41.10","Centennial Seedless","budburst",71.8202443280977,2.32984293193717,62.500872600349,8
"42.1","Christmas Rose","budburst",73.3522727272727,1.99276859504132,65.3811983471074,7
"42.2","Christmas Rose","budburst",70.5972499615916,1.76271316638501,63.5463972960516,7
"42.3","Dawn Seedless","budburst",69.6803716904277,2.31186354378819,60.4329175152749,8
"42.4","Dawn Seedless","budburst",70.7778925619835,2.32438016528926,61.4803719008264,8
"42.5","Delight","budburst",67.469742586181,1.75289778714436,60.4581514376035,7
"42.6","Delight","budburst",65.8843117908239,1.83744449925999,58.5345337937839,7
"42.7","Early Muscat","budburst",57.0676177221062,1.88552540013918,49.5255161215495,7
"42.8","Early Muscat","budburst",61.8809234507898,1.91281895504253,54.2296476306197,6
"42.9","Emerald Seedless","budburst",73.5283675600418,1.79498781761225,66.3484162895928,7
"42.10","Emerald Seedless","budburst",75.1574052545919,2.4638456172983,65.3020227853987,8
"43.1","Gold","budburst",72.0093457943925,1.96862483311082,64.1348464619493,7
"43.2","Gold","budburst",68.1581882480958,2.37649619151251,58.6522034820457,8
"43.3","July Muscat","budburst",66.7168265682657,1.74088560885609,59.7532841328413,7
"43.4","July Muscat","budburst",68.6978513876455,1.75716204118174,61.6692032229185,7
"43.5","Durif","budburst",NA,NA,NA,NA
"43.6","Perlette","budburst",68.4033912211131,1.66819362778613,61.7306167099686,7
"43.7","Queen","budburst",69.6031323877069,1.72783687943262,62.6917848699764,7
"43.8","Queen","budburst",70.7038512616202,1.65219123505976,64.0950863213811,7
"43.9","Durif","budburst",NA,NA,NA,NA
"43.10","Durif","budburst",NA,NA,NA,NA
"44.1","Ruby Seedless","budburst",71.6713200212052,1.9066089415091,64.0448842551688,7
"44.2","Ruby Seedless","budburst",70.5670797001683,1.78820559889858,63.414257304574,7
"44.3","Durif","budburst",NA,NA,NA,NA
"44.4","Durif","budburst",NA,NA,NA,NA
"44.5","Niabell","budburst",72.0256716893885,2.53169098301842,61.8989077573148,8
"44.6","Niabell","budburst",73.7938373570521,2.47299872935197,63.9018424396442,8
"44.7","Durif","budburst",76.0739605822132,2.33727975485758,66.7248415627829,8
"44.8","Durif","budburst",NA,NA,NA,NA
"44.9","Rubired","budburst",69.6766400297343,1.94573499349563,61.8937000557517,7
"44.10","Rubired","budburst",70.4210713650116,1.92311799252536,62.7285993949101,7
"45.1","Scarlett","budburst",69.4783330080031,2.01005270349405,61.4381221940269,7
"45.2","Scarlett","budburst",70.4564315352697,2.30290456431535,61.2448132780083,7
